FBID_KEY;2e;4e;6e;8e;10e;12e;14e;16e;18e;20e;22e;24e;L1;L2;L312hr;L3dark;L3light;L3clear;WPP12;WPP122;WPP24;pup2;pup3;pup4
FBgn0033706;0,027979;0,0319624;0,0542423;0;0,043006;0,0546133;0,0526834;0,0352446;0,0664088;0,111266;0,0888969;0,0649961;0,05327;0,0339283;0;0,880757;2,85901;4,34184;3,69064;7,99685;12,0495;17,0409;19,3576;24,5031
FBgn0045479;0;0;0,0152152;0;0;0;0,00862046;0,011534;0,0760641;0,129099;0,0349104;0,0531757;0,0313792;0;0,0178468;0,126102;0,0486742;0,0381731;0,0704539;0,212509;0,128445;0,136652;0,198434;0,0673216
FBgn0085627;0,117932;0;0,0217746;0;0;0;0;0,0330127;0;0;0;0,0304401;0;0;0;0;0;0,0364198;0;0,0337915;0,0367637;0,0838132;0,0258164;0
FBgn0038355;0;0;0;0;0;0,02511;0,0201856;0,0540156;0,0381666;0,0348803;0,0204364;0,0124516;0;0;0,020895;3,05824;7,90227;10,622;8,73185;19,5173;30,9939;35,2325;33,0219;28,7692
FBgn0084049;0,0473112;0,485878;1,88485;1,1867;1,57966;0,894034;1,1716;0,60546;0,299451;0,550949;0,180385;0,402987;0,108093;0,143428;0,122955;0,476799;2,22597;2,48322;1,86764;3,95765;6,19404;6,70007;4,76274;3,59441
FBgn0051542;0,0900951;0,849107;0,419591;0,0765;0,138484;0,140688;0,0565485;0,245897;0,151944;0,162858;0,085877;0;0;0,0136565;0,117072;2,88187;5,35005;6,43258;5,83586;10,3496;20,3729;21,1539;23,9578;35,0514
FBgn0040553;0;0;0;0;0;0,0490063;0,078791;0,158131;0,297954;13,0703;106,413;81,8954;41,061;0,723068;89,2266;0,0823264;0,148294;0,0581504;0;0;0,176098;0,267643;0;0,15383
FBgn0032853;0,1188;0,022619;0,0438697;0;0,0202896;0,0154594;0,0372828;0;0,0313306;0;0;0,0153321;0;0;0,0257287;0;0,0701707;0,146752;0,0435297;0,119141;0,148137;0,0703584;0,104026;0,679375
FBgn0035430;0,361105;0,392555;0,645223;2,53205;5,22819;18,5172;98,6947;146,759;43,7024;3,66799;0,362704;0,807287;3,17145;97,1934;13,5319;0,901439;2,96542;6,21613;14,6739;2,69351;16,9072;15,071;54,1039;1,21332
FBgn0030207;0,106642;0,417684;0,413488;0,439813;0,374667;0,178421;0,229488;0,191906;0,0241063;0,0440613;0,154894;0,129764;0,0812152;0,0184739;0,158369;0,959142;2,06964;2,52644;2,62358;4,51797;6,68204;6,34462;5,46267;5,82463
FBgn0031749;0;0,0157057;0,0076221;0,0464817;0,056524;0,0213706;0,0257269;0,0115677;0;0,0197148;0;0;0,0523109;0,0167001;0,0530375;0,499669;2,15009;2,51709;1,99194;4,57657;8,13177;9,86063;7,80538;7,50642
FBgn0051551;0,022513;0,205746;0,0723268;0,0688171;0,050753;0,0140621;0,00282608;0,0151249;0,00356234;0,0260448;0,0171672;0,0139462;0,00342905;0,00546;0,0175524;0,200796;0,335098;0,521434;0,445445;0,557341;0,964287;0,751987;0,520427;0,2722
FBgn0085487;0;0;0;0;0;0,0189947;0;0;0,057743;0,140723;0,123675;0,20722;0,555825;17,0368;21,3384;0,255276;0,0862175;0,0676167;0,142624;4,49614;0,182014;0,276634;1,69354;2,22596
FBgn0038727;0,218793;0,0468643;0,128766;0,278667;0,672606;1,15309;3,12417;44,373;59,6449;24,8569;4,91829;6,40623;0,770647;26,9295;8,35146;0,502209;0,371543;0,177365;0,150315;2,55075;1,94386;22,9159;10,112;3,03861
FBgn0050490;0;0,0984922;0,0764105;0,0146415;0;0,0134633;0,0108229;0;0;0,0249358;0;0,0801142;0,0131321;0,010455;0;0,0904685;0,14259;0,0639015;0,151636;0,148224;0,145136;0,0367642;0,0113242;0,014087
FBgn0051614;0;0,0599184;0,0435795;0;0;0;0,0493815;0;0;0;0;0;0;0,0159009;0;0;0;0;0,0192185;0;0,0490524;0,0186381;0;0
FBgn0036230;0;0;0;0;0;0,0216842;0;0,0466462;0,087892;0,100405;0,0352965;0,0645167;0;0,016839;0;0;0;0;0,0814095;235,009;1042,15;20,2904;3,21007;8,09989
FBgn0033867;0;0;0,00608165;0,00466137;0,0337528;0,0171451;0,031011;0,0553227;0,0564636;0,0436631;0,013954;0,0255057;0,00418084;0,00332853;0;0,00720056;0,0453962;0;0,116667;0,863574;0,441529;105,189;1,99371;2,5743
FBgn0037322;0;0,110554;0,0765788;0,023478;0,0283339;0,0431774;0,0520645;0,0696611;0,196886;0,129952;0,316269;0,331868;0,27375;0,201178;0,0359295;0;0,0816598;0,115276;0,0607881;0,677392;0,530105;0,520745;0,363173;0,135533
FBgn0030191;0,0598534;0,0820497;0,0596759;0,0711504;0,0245332;0,0280392;0,0300538;0,0100528;0,00947088;0,0173108;0;0;0;0;0,27999;7,48945;15,3998;22,2694;18,4833;33,1645;47,3103;55,009;44,2049;35,6655
FBgn0034829;0;0,0303824;0,047878;0,016937;0,02044;0,0207654;0,050079;0,0279185;0,0578654;0,139418;0,177455;0,205943;0,0607639;0,0161255;0,47519;1,14245;1,70444;2,04512;2,41189;3,29209;5,07402;4,23391;2,45836;1,17871
FBgn0052219;0;0,00308821;0;0,000458263;0,000108017;0,000294538;6,13E-05;3,85E-05;0,0545749;0,05988;0,0231594;0,0389023;0,0503806;0,0409944;0,127935;0,429261;1,26673;1,56005;1,58068;2,23666;3,27343;3,33161;2,91227;1,22593
FBgn0038161;0,170793;0,0975542;0,0473017;0,14502;0,350029;1,13348;1,63478;3,83673;25,8767;107,376;119,655;94,5271;68,0269;43,0527;36,7297;7,89661;9,43231;4,62829;0,750961;0,0367032;0,119795;0,333796;1,90678;0,488349
FBgn0037398;0;0;0,0624274;0,0819479;0,0992847;0,0337572;0,066489;0,0216888;0,0552463;0,00619313;0;0,0248707;0,0972936;0,114105;0,19637;1,01106;2,91827;3,7809;3,20963;7,24994;11,6858;13,0556;10,8718;7,04554
FBgn0030015;0,0449043;0,170991;0,803285;0,381284;0,184058;0,116867;0,0657635;0,06285;0,0355271;0,032468;0,0190231;0;0,0227985;0,0090754;0,124284;1,60988;3,38054;3,78256;3,57994;6,52809;9,59158;13,1243;13,2166;18,4517
FBgn0259710;9,58E-06;0;0,0177402;0,0254189;0;0,0233734;0,0192152;0;0,0732646;0,0453632;0,0760924;0,112141;0,0455971;0,0557051;0,159342;0,417462;1,10315;2,24755;2,41995;2,92602;3,56637;3,74091;2,11634;0,629372
FBgn0051225;0;0;0;0;0;0;0,0352375;0,00942938;0,0444177;0,0405931;0,0428105;0,0434728;0;0,00680791;0;0;0;0;0,0164567;0;0;0;0,0221217;0
FBgn0034272;0,0750841;0,213379;0,547971;0,155066;0,121067;0,0502254;0,0424924;0,0179592;1,13E-07;0,0234976;0,0273951;0,0417969;0,0248718;0,0198238;0,042272;0,0282135;0,0254457;0,0505227;0,0951293;5,98789;5,64446;4,70382;0,698373;0,229586
FBgn0052613;0,00634644;0,00724999;0;0;0;0,00991028;0;0;0,0301268;0,0137664;0,00806574;0,00491432;0;0;0,0503598;0;0,0377616;0,0487121;0,0286835;0,035458;0,0604392;0,0552605;0,0128168;0,0261168
FBgn0036350;0,862888;12,9556;4,07824;0,725053;0,67637;0,373558;0,452041;0,267724;0,147185;0,114894;0,0691108;0,0417166;1,03816;62,7211;6,9253;0,104211;0,688285;0,89016;0,95098;1,52527;2,51876;3,05084;2,96124;1,97817
FBgn0051639;0;0;0,0179828;0,0278956;0;0;0;0;0;0;0;0,0254504;0,0250249;0;0,21369;12,2094;27,6715;41,0106;29,0611;56,5705;85,2846;112,291;119,173;110,884
FBgn0263023;0,165765;1,28895;1,64661;0,428571;0,256913;0,10136;0,0611036;0,0644943;0,0157769;0,0144249;0,0255667;0,0486288;0;0;0,232827;2,69032;4,76458;5,86672;5,03888;7,06703;10,563;10,3784;7,3006;5,05619
FBgn0053477;0;0;0;0;0;0;0,0197967;0;0,0249543;0;0,0400855;0,0976937;0,0720617;0;0;0;0;0;0;0;0;0;0;0,0257671
FBgn0038131;0;0;0;0,0145748;0;0,0134019;0,0215472;0,158563;0,0407412;0,0372332;0;0;0;0;0,0446089;0;0;0;0;1,00333;0,192632;387,595;3,52833;0,392638
FBgn0085379;0,244091;0,471377;0,698554;5,88713;7,28341;19,235;62,9671;121,102;12,2308;3,40794;0,546573;0,846046;2,42988;58,5643;6,97036;1,2044;5,69147;10,5478;19,0757;3,76677;24,3983;66,8489;7,40436;0,441549
FBgn0028892;0;0;0,0276073;0,101568;0,0715022;0,0466974;0,106362;0,00837113;0,0473193;0,0216224;0,0126686;0,0540315;0,0151829;0,0302193;0;1,28131;3,70932;5,14395;3,99577;7,87455;12,7249;17,6681;21,4458;16,4579
FBgn0034809;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0507416;0;0;0,0988627;0,0775338;0;0;0;0,0594763;0,0549602;0,0683688
FBgn0034910;0;0;0;0;0,0186429;0;0;0,0152783;0,0143939;0,026309;0;0,0281754;0,0277107;0;0;0;0;0;0;0;0,051043;0,0775778;0,107531;0,237805
FBgn0031085;0;0;0;0;0,0471002;0;0;0,0900663;0,0969745;0,0443122;0,019472;0,0830476;0,0583413;0,0185791;0,199089;4,60197;10,3166;12,7325;11,3737;21,1117;33,9874;42,4222;43,0548;48,7149
FBgn0030377;0;0,0125573;0;0,00933363;0;0,0171651;0;0,00923121;0,0260905;0,0953761;0,0279405;0,0340474;0,0418572;0,0266593;0,142837;0,922747;1,7011;2,20992;2,04607;3,02367;4,70829;4,34354;2,75042;1,78705
FBgn0036618;0,0287919;0;0,0318961;0;0;0,02248;0,0180713;0,048358;0,0455587;0,124908;0,0731836;0,356716;0,021927;0,017457;0;0,151058;0,476174;0,400117;0,611878;3819,77;95,8308;154,181;33,1652;115,725
FBgn0030370;0;0;0;0;0,0148655;0,0339797;0;0,0487306;0,0344323;0,062935;0;0,0224665;0;0;0,0377011;1,00847;2,55345;3,48096;3,46567;6,2849;9,79529;11,8976;12,1565;9,91954
FBgn0083936;0;0;0;0;0,136847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,114795;0;0;0,175405;0
FBgn0069915;0;0,0715387;0;0,0566968;0;0,024141;0,0495554;0;0;0,141895;0;0;0;0;0,0814895;0;0,0743303;0,0618621;0;0,0535557;0;0,110515;0;0,0513061
FBgn0038334;0;0;0,018265;0,000114056;0,0311209;0,034242;0,0463821;0,0782135;0,0622322;0,0977725;2,79E-05;0,0369895;0,0704632;0,0100552;0,243215;4,32663;8,80295;12,0581;10,5227;20,6101;30,3321;38,2024;42,5922;39,1501
FBgn0004054;1,71549;9,14931;1,24;0,10168;0,163617;0,140238;0,0501068;0,01676;0,0157911;0,130056;0;0,154743;0,0151987;0;0;0,0261774;0;0;0;0,0514715;0,11199;0,0141834;0,0131059;0
FBgn0050413;2,75559;2,91473;1,46981;3,89964;11,8701;37,2528;162,643;514,803;639,027;541,498;90,925;115,461;32,4502;30,8472;12,7313;1,6733;0,421975;0,520044;0,149582;0,131594;0,0477231;3,08261;0,0335123;0,0833766
FBgn0262006;0;0,0226428;0,010979;0,01683;0;0,0154757;0,0622034;0,0166453;0,188181;0,114652;0,251906;0,107437;1,11703;0,288426;0,695406;0,311974;0,468297;0,826347;1,83017;25,3696;1,1122;1,31004;0,0911183;0,501971
FBgn0085300;0,0853963;0;0;0;0,0437537;0;0,0267997;0;0,101345;0,277856;7,10877;16,5315;13,2672;9,294;9,04372;20,0495;3,17773;0,949394;0,12516;0,330329;0,0798631;0,12138;0,0560819;0,0348821
FBgn0011653;1,29436;19,5744;6,46115;4,5183;9,47926;37,3804;118,67;66,7289;5,3357;1,82349;0,404726;0,703982;2,47219;58,7006;6,98799;3,35503;5,87958;9,18414;22,0421;3,22751;22,5863;79,4023;19,5003;1,96798
FBgn0004171;0;0;0;0,0150127;0,0181177;0,0138046;0;0,0296959;0;0,012784;0;0,0136909;0;0,0107201;0,620315;10,0647;19,6542;25,6844;19,461;44,8044;64,9;73,2187;71,6999;118,976
FBgn0036204;0;0;0,112151;0,114613;0,069159;0,052695;0;0;0,0533968;0,146397;0;0,261304;0;0,0409206;0;3,00978;8,5309;12,4429;12,7603;21,5235;36,482;42,5447;46,0957;31,979
FBgn0036217;0;0;0;0;0;0;0;0,0183446;0,0345654;0,0631783;0,0832867;0,0169151;0,0499082;0;0;1,26068;3,40629;4,97853;4,22612;7,77384;12,5026;17,2323;18,5491;15,2581
FBgn0037939;0;0,0102092;0,0594022;0,0910594;0,192313;0,0627988;0,0504831;0,022515;0,049494;0,135697;0,090863;0,0692016;0,0612542;0,0379298;0,232254;6,70489;18,9397;23,3733;21,2976;45,4932;73,5985;92,1255;95,1429;92,8966
FBgn0085196;0;0;0,0315583;0;0;0,0444838;0,0715198;0,310998;0;0;0;0;0;0;0;0,971476;3,19696;4,43385;3,25663;6,63606;10,47;13,2202;14,0685;16,407
FBgn0035197;0,00801673;0,0349677;0,0792902;0,0240273;0,0393075;0,0061996;0,00950386;0,00509881;0,0161344;0,0258723;0,0152314;0,00468685;0,00308955;0,00743675;0,275226;5,29468;26,0791;24,0976;35,7407;54,0827;140,447;107,157;200,354;211,549
FBgn0053286;0;0;0,025331;0,00970766;0,0527196;0,0133897;0,0574069;0,0240028;0,00904536;0,0082665;0;0;0,00435346;0,00346596;0,0519963;1,3796;3,68034;5,56612;4,46559;7,47391;10,9166;11,8262;9,98594;4,83345
FBgn0030483;0;0;0,084797;0;0,0392182;0,0896457;0,0960866;0,0642808;0,0908396;0,0553453;0;0,148179;0,0291469;0,023205;0,0497317;0,953781;1,49198;1,70196;1,93521;2,69768;4,25929;3,37274;1,73426;1,68838
FBgn0033490;0;0,0288541;0,00699532;0,0428934;0,0517649;0,0493021;0,0792666;0,0954511;0,039967;0,0547885;0,0321007;0,156467;0,0577074;0,0306287;0,0492314;0,24847;0,387892;0,702016;0,564543;1,32442;1,37005;1,85789;1,75829;1,92932
FBgn0039980;0,0991046;0;0;0;0;0;0;0;0;0,0477717;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FBgn0039833;0,0245181;0,0700218;0,088275;0,0728643;0,0753726;0,0861439;0,1385;0,885367;1,33847;4,05966;2,16564;2,08839;0,653529;0,275015;0,159297;0;0,0289637;0,0113575;0,0359347;0,295059;0,149041;1,46367;0,716523;1,03154
FBgn0039398;0;0;0,00566234;0;0,0209505;0,0319259;0,0192486;0;0,0242634;0,0221742;0,0129919;0;0,0233555;0;0,159401;6,48957;15,7593;20,7599;18,6233;36,5022;58,3361;75,1058;73,196;59,6112
FBgn0034737;0;0,0991277;0,240323;0,221039;0,222297;0,135501;0,0272319;0;0,068653;0;0,0551407;0;0,0330421;0,0526123;0,169134;0,682891;1,84513;4,42157;4,8328;7,16067;9,77872;10,3912;7,18029;1,48868
FBgn0261649;0,00785233;0,583068;1,52231;1,31348;0,981666;0,74797;2,59734;0,738559;1,37919;0,664282;0,24949;0,608039;0,221264;0,233289;0,0918315;0,123593;0,231903;0,52379;0,74231;0,647984;1,18231;0,786858;0,24237;0,0705642
FBgn0261287;0;0,959264;1,96937;0,926641;1,0438;0,412413;0,493005;0,240145;0,218183;0,143717;0,0592381;0,158724;0,10091;0,0360939;0,240654;5,29117;15,0849;21,9884;19,2004;32,6369;47,412;69,6287;73,4655;41,4186
FBgn0039676;0,0320236;0,280468;1,01699;1,89433;2,03455;0,616746;0,301496;0,0896432;0,160463;0,208392;0,14923;0,239707;0,162588;0,0776657;0,0277415;0,0420032;0,01261;0,0395581;0,0234675;0,0367032;0,0399316;0,0758626;0,119174;0,0523231
FBgn0050036;0,0697241;1,08704;1,6966;0,577912;0,15673;0,0113018;0,00921025;0,0233177;0;0,0102623;1,31E-06;0,0426337;0;1,33E-06;0,0182163;0,15281;0,465043;0,341199;0,687393;0,831727;0,816532;0,981873;0,608086;0,32106
FBgn0050484;0,00714064;0,0815726;0,518139;0,52143;0,0804889;0,0167257;0,0941189;0,0299831;0,0282474;0,0206522;0,0272253;0,0829396;0,0435048;0,0995782;0,185574;0,140489;0,278368;0,363853;0,29827;0,527875;0,714543;1,0048;1,06919;0,41418
FBgn0036219;0;0;0;0,00866586;0,0209164;0,37452;0,582925;0,625666;0,621747;0,501797;0,544772;0,379337;0,3109;0,160888;0,0795707;0;0,0361693;0,0567321;0,00747908;0,166686;0,362695;0,297382;0,187669;0,10839
FBgn0031802;0,0109349;0,0124917;0;0;0,0112052;0;0,04118;0,0826467;0,0692112;0,0948776;0,0972807;0,0169347;0,0249831;0,05304;0,0142091;0,0143426;0,0129176;0,0101307;0;0;0;0,0155426;0,0502685;0,116132
FBgn0034990;0;0,0353804;0,0085849;0,0394702;0,0158621;0;0,0097231;0,0389977;0,0839794;0,16458;0,0964583;0,01198;0,0923073;0;0,0402501;0,101851;0,107673;0,129682;9,35568;12,0521;1,78256;0,710622;0,756282;1,26096
FBgn0052713;0;0;0;0;0,0695329;0,0264899;0,0638846;0,056984;0,0268427;0;0,043119;0;0;0;0,0881729;1,51302;2,32461;2,73464;3,40622;5,33704;8,66213;8,51154;8,35544;9,45153
FBgn0039071;0;0,0597852;0,0695722;0,177749;0,0750793;0,0817226;0,0591261;0,0439496;0,0082811;0,0529764;0,0399073;0,0729444;0,0398563;0,0126925;0,272018;5,10707;12,0927;15,0305;13,7912;24,9585;38,5576;48,9093;52,4681;48,5945
FBgn0035198;0,00428926;0,0213466;0,0827491;0,0125814;0,0238292;0,00340768;0,0100122;0,00593505;0,0187019;0,0142003;0,00824364;0;0,00159579;0,00375958;0,447132;14,6311;25,1389;33,3112;21,1712;64,199;33,7322;114,178;29,1858;31,3261
FBgn0058204;0;0;0;0;0;0;0,0570949;0;0;0;0,0578045;0;0;0;0;0,0596568;0,0537297;0,168552;0,233315;0,390969;0,425358;0,905074;0,238958;0,037157
FBgn0047092;0,0201174;0,0229815;0,0111432;0,0939496;0,566905;0,392679;0,284102;0,11826;0,0954981;0,0363647;0,038351;0,0467333;0,0229812;0,024395;0;0,0131933;0;0;0,00737121;0;0;0;0,0132116;0
FBgn0045476;0;0,0122599;0,0726657;0,0092766;0;0,00861649;0,0146974;0;0;0;0;0;0;0;0;0,0420985;0,0740087;0,0907196;0,0418357;0,15583;0,210081;0,389281;0,334043;0,164174
FBgn0031826;0;0,0668553;0,113458;0,124231;0,0899551;0,0342702;0,0734648;0,0245735;0,0694532;0,0423153;0,0185944;0,0226586;0,0222848;0,0354836;0,0380233;2,18769;5,21968;6,92653;5,09284;11,6208;16,7478;24,612;26,8267;30,7301
FBgn0034882;0;0;0;0,051136;0,0411415;0;0;0;0;0;0,0510257;0,0466336;0,0611526;0;0,104341;5,08177;11,0509;14,86;11,2392;22,8987;34,7691;43,6561;43,5185;46,969
FBgn0035790;0;0,0149692;0,036291;0,0222526;0,0268551;0,010231;0,0328981;0,0220084;0,0103672;0,0189491;0,0166535;0,0304401;0,00997932;0,0238348;0,221353;1,09998;0,34055;0,157819;0,172846;0,14643;0,29411;0,521504;0,28398;0,192689
FBgn0260487;0;0,0456703;0;0,0339459;0;0,0312142;0,0501853;0,705041;1,04379;0,722661;0,304854;0,247657;0,334911;0,0727188;0;0;0;0;0;0;0;0,198886;0,183784;0,130641
FBgn0040989;0;0;0;0;0;0,0377941;0,0303821;0;0;0,0699997;0;0;0;0;0,188699;2,92058;5,54673;8,20682;7,69759;13,4815;18,5152;27,246;30,7085;21,3938
FBgn0037829;0;0,0127229;0,0871367;0,0094643;0,0226085;0,00870053;0,0419703;0,0566341;0,0611362;0,0644827;0,0708191;0,0341853;0,0254599;0,0408846;0,0869451;1,48081;3,47712;4,28314;3,63162;6,36435;10,0448;11,1559;8,82822;8,00699
FBgn0030542;0;0,0726713;0;0;0,0325935;0;0,0199639;0;0;0,0459964;0;0;0,242235;0,385705;0,330648;1,54362;6,68826;11,6104;16,1997;26,6305;3,80753;1,3563;0,229775;0,311817
FBgn0250817;0,0638301;0;0;0;0;0;0;0;0;0,0461523;0;0;0;0;0;0,167443;0,527826;1,36013;1,05246;2,11242;3,04441;5,08069;4,7997;3,57198
FBgn0037365;0,0128795;0,0147132;0,0142682;0,0218721;0;0,010056;0,00808389;0,0324482;0,0509497;0,0372502;0,0654748;0,0398927;0,0392347;0,0156181;0;0,591263;1,78014;2,42227;1,84992;4,16277;7,15474;9,25402;9,76935;9,14351
FBgn0037483;0;0,0431725;0,0994333;0,160447;0,212995;0,331955;0,468476;0,134883;0,306476;0,191279;0,0840529;0,117056;0,100735;0,0744702;0,0368309;2,24301;7,04267;9,49721;8,50921;15,1547;24,2455;31,9547;31,5015;16,9267
FBgn0036162;0;0,0798665;0,058088;0,0989388;0,131342;0,136466;0,0658217;0,127209;0,285785;0,505505;0,399838;0,306774;0,204101;0,0211947;0,151411;3,63744;9,78686;11,2702;10,315;21,0139;32,2011;40,8421;43,3194;50,0233
FBgn0050121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,01568;0,680235;0;0;3,68441
FBgn0035543;0,0296845;0,339107;0,0383658;0;0,0608367;0,0618051;0,0434737;0,756169;6,98305;10,2666;2,75402;3,77737;0,158248;0,593941;0,205721;0,0389352;0,0584449;0,00916716;0,0435068;0,059539;0,240597;0,29535;6,59566;0,978109
FBgn0038607;0,00918979;0,0944833;0,168031;0,093637;0,169787;0,308532;0,501817;0,316416;0,313211;0,406292;0,221908;0,227714;0,280573;0,0835788;0,0358243;3,01911;8,34017;10,5281;10,4144;21,465;36,327;38,93;38,0777;30,3786
FBgn0053319;0,0317536;0,0725488;0,2894;0,339263;0,278682;0,0743772;0,042527;0,0799986;0;0,0939203;0,253056;0,539785;0,0733024;0,040364;0,85668;6,7591;11,2273;17,6769;14,1765;23,6858;33,7519;47,3101;42,3792;34,7167
FBgn0039437;1,4364;1,01494;0,43229;0,552007;2,79198;1,92331;1,5578;35,74;483,659;1267,12;123,846;152,267;4,65074;83,0034;222,429;1,39347;0,436161;0,084534;0,0399465;0,415428;0,310259;2,60482;0,156912;0,270527
FBgn0028896;0,0566312;0,194082;0,501896;0,360643;0,435234;0,243189;0,37322;0,23779;0,0672077;0,122842;0;0,065778;0,0431287;0,0515046;0,036794;4,19679;9,16524;13,5888;12,1181;23,269;33,4454;30,2256;24,9553;19,7781
FBgn0038209;0;0;0,0241157;0,0369677;0;0;0,0273264;0;0;0,0157398;0;0,0168564;0,0165784;0,0263974;0,0848601;1,77025;4,78313;6,57469;4,83361;9,18772;14,0268;18,7969;16,8979;12,9644
FBgn0038208;0;0,012785;0,00309956;0;0;0;0,00702446;0;0,00442725;0,0202302;0,2418;0,142991;0,289789;0,0644637;0,574434;4,44783;11,9054;14,0753;13,6964;28,3942;46,9211;56,3324;62,2859;52,4119
FBgn0034740;0,0151976;0,121529;0,319888;0,0516175;0,0155733;0,0355978;0,0381554;0,0127628;0,0721438;0,197796;0,193148;0,141218;0,0115741;0,0276437;0,493704;3,32893;4,47037;4,46336;5,01171;8,15184;10,9155;9,36428;4,81068;3,02942
FBgn0039852;0,203548;0,324709;0,562959;6,11217;18,4858;19,2619;42,9345;110,558;9,56432;2,02079;0,972102;0,98463;2,27794;47,0461;5,438;1,58172;4,89917;10,2818;22,8507;22,7157;25,3643;137,097;9,17479;1,24929
FBgn0039616;0;0;0,0727061;0,0506607;0,11005;0,0279504;0,0154183;0,0400838;0,0290186;0,00868717;0,0154565;0,0617058;0,0183545;0,014571;0,0155057;0,0173144;0,0986748;0,113178;0,127978;0,239888;0,111868;0,119532;0,535296;3,02692
FBgn0261997;0,00786545;0,0134779;0,0566376;0,0667858;0,0644791;0,0798349;0,101204;0,108987;0,0964555;0,514683;13,3;17,2819;44,9047;8,66279;3,53631;0,799535;1,89084;2,20432;2,25371;3,84707;6,28554;6,26625;5,3953;3,44414
FBgn0037512;0;0,0141239;0,0753318;0,010498;0;0;0;0,0103828;0,00978181;0,0446977;0,0314262;0,0287212;0,0282474;0;0,192788;1,5568;4,07492;4,69632;3,82347;7,5351;12,9154;13,5667;12,9101;12,1811
FBgn0243586;0,715756;0,167725;0,274474;0,23375;1,10958;0,702137;1,0252;23,6117;227,342;89,0279;1,2362;1,3785;2,45993;314,553;102,904;0;0;0;0,242086;0,410174;0;0,534765;0;0
FBgn0038153;0;0,0177701;0;0,0132082;0;0,018218;0,00976344;0,111038;0,578432;0,444271;0,316313;0,445675;0,130312;0,080168;0,0202131;0,112217;0,0459399;0,10088;0,0740958;0,0668571;0,0218213;0,0552754;0,561861;0,146142
FBgn0053225;0;0,0209861;0,0101756;0,0155985;0,0564743;0,0430299;0,0807127;0,0462821;0,0872061;0,132829;0,280168;0,455205;0,391735;0,389844;7,97298;50,0705;26,6495;13,5646;22,3475;7,8325;9,10557;10,4055;7,67298;5,89806
FBgn0040032;0,0518729;0,0592581;0,072733;0,218698;0,18695;0,244007;0,353089;0,34725;0,243038;0,190757;0,169221;0,122516;0,101447;0,0849496;0,0337025;0,0415673;0;0,0240291;0,0190068;0;0,109466;0,0225214;0;0,0259322
FBgn0015584;0;0;0;0,0350625;0,0423144;0,064482;0;0;0;0;0,104961;0,0319754;0,031448;0,025037;0,0536579;0;0,048781;0,0382568;0,0302608;0,319463;0,038618;0,205428;0,0813556;73,6089
FBgn0041102;0,0300317;0,65184;0,48241;0;0,0615482;0,023448;0;0;0,0237603;0;0;0,0930194;0;0;0,936574;20,4831;42,3241;67,0259;54,5574;113,174;161,55;196,165;212,353;120,61
FBgn0032271;0,0119252;0,013623;0,0198164;0,0101257;0,01222;0,00931089;0,0449094;0,0801169;0,226438;0,431125;0,697168;0,738735;0,463176;0,368752;0,154959;0,688225;1,26787;1,54675;1,39824;2,87024;4,4164;4,64435;4,11941;3,92612
FBgn0004779;0,576681;1,03114;0,138882;0,276765;1,4645;1,0767;0,645226;22,2562;223,069;1057,96;26,3847;25,3756;3,78079;59,3798;379,303;2,13764;0,296193;0;0,0367481;182,207;1,52415;8,83829;6,8499;143,711
FBgn0053530;0;0;0,0278134;0,0852721;0,102909;0,0392051;0,126066;0,0421682;0;0,181532;0,127632;0,0777642;0,0382408;0,0913349;0;0;0;0;0,110391;0,215815;0,093919;0,214115;0;12,7576
FBgn0025838;0;0;0,0110254;0,0507035;0,0407936;0,0621645;0,0749597;0,434609;0,0944886;0,244666;0,101188;0,154131;0,106112;0,0603428;0,129323;2,01029;4,9144;4,83152;4,63853;8,57213;13,7565;18,4606;18,5229;22,0988
FBgn0058413;0;0;0;0;0;0;0;0;0;0,0601101;0;0,0321872;0,0949688;0,0504056;0;0;0;0;0;0;0,0388738;0,0886236;0,109193;0
FBgn0034957;0,00824786;0,0282664;0,114214;0,105049;0,0253553;0,0257589;0,0310608;0,0900437;0,0587294;0,0894542;0,0314468;0,0319334;0,056532;0,170028;0,235784;2,09873;5,63167;7,87055;7,27722;16,2286;25,8786;28,5756;26,4762;21,1979
FBgn0034486;0;0,959226;0,099512;0,172589;0,308121;0,719281;1,68416;0,43405;0,150013;0,172461;0,313777;0,0996641;0,105899;0,501898;0,0859486;0,0442006;0,00054138;0,128739;0,0399968;0,0124872;0,173554;0,719025;0,0603561;0,0965222
FBgn0040849;0,0196247;0,0112093;0,0163054;0,0166634;0,0301647;0,0459674;0,135493;0,0906429;0,0698694;0,0993273;0,0623529;0,136766;0,0597823;0,0356963;0,0255008;0,102962;0,255013;0,363629;0,388297;0,514514;0,61483;0,606695;0,476857;0,240484
FBgn0085591;0;0,0256998;0,0872284;0,0573065;0,138318;0,052695;0,0706012;0,0188926;0;0,0325327;0;0;0,0342659;0;0;0;0;0,0416848;0,0494585;0;0,0210392;0,0479648;0,0147743;0
